Performance_Record,ADNI,AP,ARH,MDNI,MaxSur,MinSur,AvgSur,Day,Julian_date,date,Maturity_Group,Genotype_ID,State,Year,Location,Yield
17,213.63,0,63.960000000000001,850,100,77.5,86.890000000000001,117,207,2021-07-26 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,48.46,0,65.5,354,92.200000000000003,71.400000000000006,81.150000000000006,118,208,2021-07-27 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,173.83,0,61.039999999999999,837,97.5,72.5,83.560000000000002,119,209,2021-07-28 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,189.54,0.01,71.129999999999995,817,94.299999999999997,74.799999999999997,83.799999999999997,120,210,2021-07-29 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,308.71,0.02,74.170000000000002,858,87.200000000000003,76.400000000000006,81.060000000000002,109,199,2021-07-18 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,177.88,0,63.920000000000002,787,95.099999999999994,76.099999999999994,83.310000000000002,110,200,2021-07-19 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,259.46,0,65,857,99.700000000000003,75.599999999999994,85.390000000000001,111,201,2021-07-20 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,304.79,0,59.460000000000001,858,100.40000000000001,78.099999999999994,87.370000000000005,112,202,2021-07-21 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,323.83,0,50.420000000000002,845,104,77.700000000000003,89.569999999999993,113,203,2021-07-22 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,247.58,0,66.25,867,99.299999999999997,76.599999999999994,85.819999999999993,114,204,2021-07-23 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,300.04,0,66.879999999999995,888,95.700000000000003,69.599999999999994,82.099999999999994,103,193,2021-07-12 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,245.67,0.01,81.920000000000002,761,89.400000000000006,74.5,80.900000000000006,104,194,2021-07-13 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,148.88,0.01,81.25,633,89.099999999999994,76.299999999999997,81.230000000000004,105,195,2021-07-14 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,344.21,0.01,81.629999999999995,866,90.799999999999997,70.299999999999997,81.069999999999993,106,196,2021-07-15 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,342.75,0,70.920000000000002,887,96.5,75.200000000000003,84.040000000000006,107,197,2021-07-16 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,33.67,0.01,67.329999999999998,272,89,80,83.849999999999994,108,198,2021-07-17 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,361.75,0,56.960000000000001,909,100.5,66.900000000000006,82.439999999999998,97,187,2021-07-06 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,291.13,0,46.710000000000001,902,105.3,71.400000000000006,86.090000000000003,98,188,2021-07-07 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,80.54,0,61.329999999999998,441,90.299999999999997,78.099999999999994,83.420000000000002,99,189,2021-07-08 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,308.42,0,64.040000000000006,856,96.599999999999994,66.900000000000006,81.400000000000006,100,190,2021-07-09 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,50.54,0.01,68.75,437,89.299999999999997,76.799999999999997,81.700000000000003,101,191,2021-07-10 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,340.92,0.01,70.209999999999994,892,97,67.299999999999997,80.909999999999997,102,192,2021-07-11 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,87.13,0.02,83.209999999999994,651,91.400000000000006,70.700000000000003,78.099999999999994,91,181,2021-06-30 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,89.5,0.02,81.420000000000002,691,86.799999999999997,68.400000000000006,73.799999999999997,92,182,2021-07-01 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,371.58,0,66.170000000000002,909,83.099999999999994,56.100000000000001,71.920000000000002,93,183,2021-07-02 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,367.46,0,59.170000000000002,914,84.5,54.899999999999999,70.459999999999994,94,184,2021-07-03 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,372.33,0,58.880000000000003,903,91.700000000000003,58.100000000000001,74.159999999999997,95,185,2021-07-04 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,364.88,0,58.630000000000003,909,95.400000000000006,63.5,78.269999999999996,96,186,2021-07-05 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,316.58,0,53.170000000000002,860,101.09999999999999,75.700000000000003,87.450000000000003,85,175,2021-06-24 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,212.71,0,64.040000000000006,851,103.8,76.599999999999994,86.549999999999997,86,176,2021-06-25 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,62.96,0.01,84.290000000000006,364,88.400000000000006,75.5,80.379999999999995,87,177,2021-06-26 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,356.83,0,67,896,99.599999999999994,73.400000000000006,85.150000000000006,88,178,2021-06-27 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,309.54,0,62.670000000000002,869,98.700000000000003,74.799999999999997,85.519999999999996,89,179,2021-06-28 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,247.13,0,55.420000000000002,867,99.400000000000006,79.299999999999997,86.939999999999998,90,180,2021-06-29 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,278.08,0,62.420000000000002,874,93.400000000000006,70.200000000000003,79.700000000000003,79,169,2021-06-18 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,300.17,0.01,83.629999999999995,778,86,71.099999999999994,78.560000000000002,80,170,2021-06-19 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,235.71,0,76.790000000000006,881,96.599999999999994,71.599999999999994,80.879999999999995,81,171,2021-06-20 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,311.25,0,68.959999999999994,896,98.200000000000003,72.099999999999994,83.680000000000007,82,172,2021-06-21 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,324.58,0,65,894,98.599999999999994,73.900000000000006,84.629999999999995,83,173,2021-06-22 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,318.38,0,59.289999999999999,894,100.2,76.5,86.849999999999994,84,174,2021-06-23 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,347.25,0,65.579999999999998,861,96,65.299999999999997,80.730000000000004,73,163,2021-06-12 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,255.67,0,67.25,886,97.400000000000006,74.700000000000003,84.090000000000003,74,164,2021-06-13 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,361.92,0,65.329999999999998,879,96.099999999999994,71.200000000000003,83.689999999999998,75,165,2021-06-14 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,245.79,0,58.039999999999999,861,98.700000000000003,72,85.040000000000006,76,166,2021-06-15 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,148.96,0.02,80.629999999999995,814,94.5,73,80.840000000000003,77,167,2021-06-16 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,276.79,0,75.170000000000002,899,93.400000000000006,72.299999999999997,80.790000000000006,78,168,2021-06-17 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,327.13,0,71.579999999999998,889,95.200000000000003,74.299999999999997,82.480000000000004,67,157,2021-06-06 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,297.79,0.02,70.040000000000006,902,84.400000000000006,66,76.109999999999999,68,158,2021-06-07 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,353.33,0,65.079999999999998,866,85.400000000000006,61.899999999999999,73.299999999999997,69,159,2021-06-08 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,193.13,0,65.579999999999998,849,87.299999999999997,67,76.620000000000005,70,160,2021-06-09 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,299.04,0,62.670000000000002,844,89.799999999999997,73.400000000000006,80.620000000000005,71,161,2021-06-10 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,184.42,0,71.709999999999994,854,92.799999999999997,67.099999999999994,79.859999999999999,72,162,2021-06-11 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,338.67,0,67.329999999999998,899,91.299999999999997,68.400000000000006,79.25,61,151,2021-05-31 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,196.38,0.02,76.079999999999998,796,81.099999999999994,68.400000000000006,75.280000000000001,62,152,2021-06-01 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,208.29,0.03,85.790000000000006,819,82.599999999999994,70,76.069999999999993,63,153,2021-06-02 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,152.46,0,83,558,87.5,71.099999999999994,76.700000000000003,64,154,2021-06-03 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,186.29,0.01,87.170000000000002,766,84.799999999999997,72.700000000000003,77.829999999999998,65,155,2021-06-04 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,338.71,0.01,83.459999999999994,851,86.099999999999994,73.400000000000006,79.920000000000002,66,156,2021-06-05 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,188.38,0,79.420000000000002,799,81,64.099999999999994,70.790000000000006,55,145,2021-05-25 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,173.25,0,75.790000000000006,777,82.700000000000003,64.5,71.019999999999996,56,146,2021-05-26 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,362.08,0,70.5,911,90.400000000000006,59.299999999999997,73.650000000000006,57,147,2021-05-27 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,278.92,0.01,77.629999999999995,867,88.299999999999997,64.900000000000006,75.180000000000007,58,148,2021-05-28 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,276.58,0.01,79.790000000000006,849,80.599999999999994,65.5,73.349999999999994,59,149,2021-05-29 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,354.88,0,74.209999999999994,900,86.700000000000003,64.599999999999994,75.200000000000003,60,150,2021-05-30 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,236.5,0.01,80.790000000000006,848,80.099999999999994,55.100000000000001,65.049999999999997,49,139,2021-05-19 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,159.08,0,80.459999999999994,772,79.799999999999997,56.700000000000003,66.629999999999995,50,140,2021-05-20 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,337.13,0,70.709999999999994,912,86.400000000000006,52.700000000000003,69.569999999999993,51,141,2021-05-21 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,206.88,0.01,72.540000000000006,759,84.400000000000006,60.399999999999999,70.969999999999999,52,142,2021-05-22 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,98.17,0.02,86.129999999999995,420,76.900000000000006,64.299999999999997,70.409999999999997,53,143,2021-05-23 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,119.46,0.06,91.379999999999995,490,75.099999999999994,65.5,69.629999999999995,54,144,2021-05-24 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,207.17,0,72.290000000000006,720,81.5,65.700000000000003,73.569999999999993,43,133,2021-05-13 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,318.58,0,69.290000000000006,860,91.400000000000006,64.200000000000003,75.75,44,134,2021-05-14 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,336.17,0,57.670000000000002,900,93.299999999999997,70,79.870000000000005,45,135,2021-05-15 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,154.96,0.01,68.290000000000006,918,91.099999999999994,68,76.849999999999994,46,136,2021-05-16 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,2.63,0.05,93.920000000000002,39,74.299999999999997,65.799999999999997,68.930000000000007,47,137,2021-05-17 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,107.5,0.03,88.170000000000002,537,70.599999999999994,61.200000000000003,66.819999999999993,48,138,2021-05-18 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,347.92,0,57.630000000000003,912,90.5,66.200000000000003,77.560000000000002,37,127,2021-05-07 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,346.5,0.01,61,917,88.299999999999997,71.299999999999997,78.790000000000006,38,128,2021-05-08 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,377,0,37.880000000000003,973,75.400000000000006,52,63.329999999999998,39,129,2021-05-09 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,318.58,0,43.880000000000003,982,70.599999999999994,47.700000000000003,57.859999999999999,40,130,2021-05-10 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,187.96,0,51.25,878,73.700000000000003,55.200000000000003,62.770000000000003,41,131,2021-05-11 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,82.96,0,71.040000000000006,483,82.700000000000003,63.700000000000003,70.400000000000006,42,132,2021-05-12 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,324.71,0,76.170000000000002,911,85.599999999999994,63,72.480000000000004,31,121,2021-05-01 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,229.38,0,74.079999999999998,815,92.799999999999997,68.5,77.790000000000006,32,122,2021-05-02 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,176.21,0.01,72.579999999999998,779,90.099999999999994,71.400000000000006,77.569999999999993,33,123,2021-05-03 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,7.46,0.04,85.329999999999998,57,78.099999999999994,69.599999999999994,73.340000000000003,34,124,2021-05-04 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,336.88,0,72.959999999999994,925,87,58.100000000000001,72.099999999999994,35,125,2021-05-05 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,303.63,0,72.170000000000002,870,89.599999999999994,63,74.680000000000007,36,126,2021-05-06 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,89.5,0.01,83.25,677,79.200000000000003,61.799999999999997,68.920000000000002,25,115,2021-04-25 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,272.63,0.01,73.420000000000002,910,77.599999999999994,65.099999999999994,70.659999999999997,26,116,2021-04-26 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,237.08,0,66.540000000000006,930,70.5,56.100000000000001,62.399999999999999,27,117,2021-04-27 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,376.21,0,53.670000000000002,1000,65.5,46.899999999999999,57.07,28,118,2021-04-28 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,368.83,0,51.710000000000001,979,73.099999999999994,40.700000000000003,56.350000000000001,29,119,2021-04-29 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,352.29,0,61.880000000000003,939,81.799999999999997,54.5,66.299999999999997,30,120,2021-04-30 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,352.08,0,64.379999999999995,967,67.200000000000003,43.899999999999999,54.159999999999997,19,109,2021-04-19 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,304.96,0,62.920000000000002,930,76.799999999999997,43.5,58.32,20,110,2021-04-20 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,17.04,0.02,75.790000000000006,106,63.5,55.100000000000001,59.649999999999999,21,111,2021-04-21 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,352.04,0,74,942,73.700000000000003,49.299999999999997,59.729999999999997,22,112,2021-04-22 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,76.42,0,63.829999999999998,406,71.799999999999997,54.100000000000001,62.409999999999997,23,113,2021-04-23 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,150.13,0.01,79.709999999999994,696,76.400000000000006,58.299999999999997,65.709999999999994,24,114,2021-04-24 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,329,0,62.710000000000001,937,79.5,48.899999999999999,63.380000000000003,13,103,2021-04-13 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,76.88,0,74,517,65,53.200000000000003,58.280000000000001,14,104,2021-04-14 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,349.83,0,65.829999999999998,969,71.299999999999997,36,53.960000000000001,15,105,2021-04-15 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,331.38,0,64.540000000000006,935,82.900000000000006,52.899999999999999,64.469999999999999,16,106,2021-04-16 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,221.67,0,60.130000000000003,910,78.5,64.799999999999997,70.780000000000001,17,107,2021-04-17 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,362.21,0,55.210000000000001,985,67.400000000000006,47.299999999999997,58.920000000000002,18,108,2021-04-18 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,336.42,0,66.079999999999998,942,84.400000000000006,60.600000000000001,71.010000000000005,7,97,2021-04-07 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,321.21,0,69.790000000000006,929,80.900000000000006,60.600000000000001,69.150000000000006,8,98,2021-04-08 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,100,0.02,75.459999999999994,704,69.200000000000003,52.200000000000003,61.82,9,99,2021-04-09 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,356.25,0,59.380000000000003,986,68.900000000000006,42.399999999999999,55.210000000000001,10,100,2021-04-10 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,348.25,0,60.170000000000002,969,73,44.100000000000001,57.229999999999997,11,101,2021-04-11 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
17,331.13,0,68.420000000000002,935,80,48.700000000000003,62.549999999999997,12,102,2021-04-12 00:00:00.0000000,7,5193,"NC",2010,71,27.899999999999999
18,367.75,0,71.129999999999995,1013,47.700000000000003,32.700000000000003,39.590000000000003,1,91,2021-04-01 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,369.63,0,55.829999999999998,1015,44.899999999999999,28.199999999999999,35.07,2,92,2021-04-02 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,368.96,0,53.829999999999998,1012,46.399999999999999,28.5,36.130000000000003,3,93,2021-04-03 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,331.21,0,55.539999999999999,1009,56.5,30.899999999999999,41.049999999999997,4,94,2021-04-04 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,338.88,0,66.540000000000006,970,56.200000000000003,38.899999999999999,46.490000000000002,5,95,2021-04-05 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,149.92,0,65.209999999999994,673,65.799999999999997,39.299999999999997,49.759999999999998,6,96,2021-04-06 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,267.88,0,51.710000000000001,944,60.299999999999997,34.899999999999999,45.759999999999998,211,301,2021-10-28 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,45.67,0,65.170000000000002,454,56.100000000000001,41.299999999999997,47.740000000000002,212,302,2021-10-29 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,0.25,0.02,93.209999999999994,5,62.5,50.100000000000001,55.195,213,303,2021-10-30 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,0,0.06,93.879999999999995,0,64.099999999999994,60.399999999999999,62.649999999999999,214,304,2021-10-31 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,128.83,0.01,57.789999999999999,847,51.5,34.600000000000001,40.079999999999998,205,295,2021-10-22 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,58.29,0,85.420000000000002,625,44.5,34.399999999999999,38.18,206,296,2021-10-23 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,123.67,0,68.629999999999995,733,41.799999999999997,32.600000000000001,37.340000000000003,207,297,2021-10-24 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,295.13,0,61.079999999999998,968,49.100000000000001,28.600000000000001,37.380000000000003,208,298,2021-10-25 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,221.5,0,54.5,899,57.799999999999997,37.399999999999999,44.25,209,299,2021-10-26 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,290.04,0,59.5,961,55,34.600000000000001,44.460000000000001,210,300,2021-10-27 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,280.46,0,70.170000000000002,931,64.200000000000003,45.399999999999999,54.950000000000003,199,289,2021-10-16 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,123.5,0,67.579999999999998,567,58.899999999999999,44.399999999999999,50.049999999999997,200,290,2021-10-17 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,277.42,0,61.710000000000001,922,60.299999999999997,45.299999999999997,51.450000000000003,201,291,2021-10-18 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,282.58,0,67.040000000000006,940,53.299999999999997,39,46.340000000000003,202,292,2021-10-19 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,269.79,0,58.630000000000003,907,64.900000000000006,41,50.390000000000001,203,293,2021-10-20 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,31.38,0,61.789999999999999,406,56.899999999999999,47.5,52.079999999999998,204,294,2021-10-21 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,146.33,0,73.25,797,74.400000000000006,54.5,62.079999999999998,193,283,2021-10-10 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,54.92,0,68.420000000000002,501,72.099999999999994,54.799999999999997,63.229999999999997,194,284,2021-10-11 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,148.96,0,69.459999999999994,787,75.299999999999997,58.899999999999999,64.75,195,285,2021-10-12 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,295.71,0,54.170000000000002,944,68.900000000000006,49.100000000000001,59.020000000000003,196,286,2021-10-13 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,266.54,0,50.210000000000001,923,67.099999999999994,43.299999999999997,54.270000000000003,197,287,2021-10-14 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,10.04,0.01,68.959999999999994,182,66.400000000000006,55.200000000000003,59.549999999999997,198,288,2021-10-15 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,271.88,0,70.709999999999994,866,85.099999999999994,64.799999999999997,72.939999999999998,187,277,2021-10-04 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,197.08,0.01,82.540000000000006,847,83.200000000000003,69.400000000000006,74.090000000000003,188,278,2021-10-05 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,259.79,0.03,72.170000000000002,945,71.200000000000003,52.200000000000003,60.579999999999998,189,279,2021-10-06 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,180.04,0,69.540000000000006,795,64.700000000000003,42.299999999999997,51.560000000000002,190,280,2021-10-07 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,287.54,0,58.710000000000001,931,72.900000000000006,47.299999999999997,58.030000000000001,191,281,2021-10-08 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,292.88,0,57.5,944,73.599999999999994,47.799999999999997,59.530000000000001,192,282,2021-10-09 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,224.29,0,52,751,82.299999999999997,58.100000000000001,68.810000000000002,181,271,2021-09-28 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,142.67,0.01,62.920000000000002,800,76.299999999999997,60.299999999999997,68.719999999999999,182,272,2021-09-29 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,169.54,0,78.290000000000006,849,76.099999999999994,54.299999999999997,62.299999999999997,183,273,2021-09-30 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,56.33,0,83.670000000000002,513,75.299999999999997,60.799999999999997,65.319999999999993,184,274,2021-10-01 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,265.17,0,74.040000000000006,878,86.299999999999997,62.399999999999999,71.799999999999997,185,275,2021-10-02 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,130.17,0.09,77,697,80.299999999999997,67.700000000000003,72.590000000000003,186,276,2021-10-03 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,310.17,0,61.130000000000003,940,73.799999999999997,46.799999999999997,59.119999999999997,175,265,2021-09-22 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,304.75,0,53,950,76.299999999999997,46.399999999999999,60.340000000000003,176,266,2021-09-23 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,291.33,0,57.380000000000003,932,80.299999999999997,49.299999999999997,63.189999999999998,177,267,2021-09-24 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,279.29,0,51.039999999999999,905,82.5,55.200000000000003,69.109999999999999,178,268,2021-09-25 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,299.75,0,47.880000000000003,932,83.799999999999997,54.899999999999999,68.109999999999999,179,269,2021-09-26 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,300.42,0,42.579999999999998,944,83.700000000000003,54.299999999999997,67.829999999999998,180,270,2021-09-27 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,283.71,0,72.420000000000002,909,72.900000000000006,54.5,63.539999999999999,169,259,2021-09-16 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,44.08,0,70.25,305,76.5,49.799999999999997,61.920000000000002,170,260,2021-09-17 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,250.08,0,56.579999999999998,860,85.200000000000003,59.899999999999999,70.290000000000006,171,261,2021-09-18 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,194.13,0.01,76.040000000000006,833,89.700000000000003,68,75.939999999999998,172,262,2021-09-19 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,8.58,0.01,79.129999999999995,189,80.400000000000006,68.799999999999997,72.489999999999995,173,263,2021-09-20 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,311.79,0,55.670000000000002,933,71.900000000000006,52.700000000000003,62.979999999999997,174,264,2021-09-21 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,284.88,0,45.329999999999998,890,99.700000000000003,73,86.590000000000003,163,253,2021-09-10 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,312.83,0,46.130000000000003,894,98.200000000000003,71.099999999999994,84.120000000000005,164,254,2021-09-11 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,172.17,0,51.5,805,89,71.400000000000006,78.719999999999999,165,255,2021-09-12 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
18,116.67,0,61.670000000000002,732,75.599999999999994,57.5,63.670000000000002,166,256,2021-09-13 00:00:00.0000000,3,5709,"IL",2013,148,56.899999999999999
